unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date,year_month,date,year_month_str,quarter,year,month,day_of_week,hour,workload_flag,utilization_rate
65941967,2025-08-25 01:42:48,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 01:59:44,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941961,2025-08-25 01:42:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 02:14:55,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941904,2025-08-25 01:42:15,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25 04:00:41,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65939440,2025-08-25 01:41:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25 01:49:12,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937755,2025-08-25 01:41:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 02:56:16,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940896,2025-08-25 01:40:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25 04:01:46,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937780,2025-08-25 01:40:39,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 02:39:14,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937544,2025-08-25 01:39:54,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 01:48:33,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937782,2025-08-25 01:39:37,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Closed,STATEN ISLAND,Street/Sidewalk,2025-08-25 02:29:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937727,2025-08-25 01:39:24,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BRONX,Street/Sidewalk,2025-08-25 04:43:23,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936742,2025-08-25 01:39:00,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 02:59:14,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65939793,2025-08-25 01:38:28,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 06:00:03,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937649,2025-08-25 01:38:23,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BRONX,Street/Sidewalk,2025-08-25 02:37:10,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940789,2025-08-25 01:38:08,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25 03:04:55,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65939842,2025-08-25 01:37:39,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,MANHATTAN,Residential Building/House,2025-08-25 01:59:26,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937698,2025-08-25 01:37:16,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,In Progress,BROOKLYN,1-2 Family Dwelling,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.1148
65936729,2025-08-25 01:36:22,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 02:56:57,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941734,2025-08-25 01:35:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,BRONX,Street/Sidewalk,2025-08-25 01:51:03,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65938909,2025-08-25 01:35:23,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,BRONX,Residential Building/House,2025-08-25 17:08:29,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.077
65938825,2025-08-25 01:34:52,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 02:09:37,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943033,2025-08-25 01:34:46,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 03:40:40,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65939834,2025-08-25 01:34:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25 02:19:08,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936899,2025-08-25 01:34:25,DSNY,Department of Sanitation,Obstruction,Cone,Closed,QUEENS,Street,2025-08-25 10:28:29,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.3672
65940919,2025-08-25 01:34:25,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Closed,BRONX,Street/Sidewalk,2025-08-25 03:37:59,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940890,2025-08-25 01:33:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 02:56:34,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941952,2025-08-25 01:33:22,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,QUEENS,Residential Building/House,2025-08-25 02:29:36,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941954,2025-08-25 01:33:04,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25 02:45:46,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937914,2025-08-25 01:33:02,DSNY,Department of Sanitation,Obstruction,Cone,Closed,QUEENS,Street,2025-08-25 10:31:22,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.3672
65943019,2025-08-25 01:32:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25 01:56:18,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937765,2025-08-25 01:32:50,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 03:24:42,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65942029,2025-08-25 01:32:41,NYPD,New York City Police Department,Encampment,,Closed,BRONX,Residential Building/House,2025-08-25 03:16:47,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943025,2025-08-25 01:32:13,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 02:06:10,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936809,2025-08-25 01:31:44,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,In Progress,Unspecified,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.0376
65941881,2025-08-25 01:31:32,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Closed,MANHATTAN,Other (Explain Below),2025-08-25 12:17:14,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.1148
65941964,2025-08-25 01:31:12,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 04:02:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65944287,2025-08-25 01:31:00,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.2404
65943965,2025-08-25 01:30:57,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25 04:07:27,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943973,2025-08-25 01:30:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25 02:59:26,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937666,2025-08-25 01:30:00,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Closed,BRONX,Street/Sidewalk,2025-08-25 03:38:21,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943985,2025-08-25 01:29:45,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 03:11:24,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65938819,2025-08-25 01:29:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 02:56:48,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941965,2025-08-25 01:29:27,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,QUEENS,Street/Sidewalk,2025-08-25 02:57:01,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943869,2025-08-25 01:29:03,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25 03:04:35,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936514,2025-08-25 01:29:03,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 01:46:37,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936731,2025-08-25 01:28:39,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,BROOKLYN,Residential Building/House,2025-08-25 02:08:51,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936678,2025-08-25 01:28:25,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 05:26:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936732,2025-08-25 01:28:23,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 03:09:53,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940859,2025-08-25 01:28:14,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Closed,QUEENS,Street/Sidewalk,2025-08-25 03:05:21,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936745,2025-08-25 01:27:55,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 01:51:48,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943977,2025-08-25 01:27:24,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 02:03:08,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941282,2025-08-25 01:25:54,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25 01:44:51,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940873,2025-08-25 01:25:39,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,STATEN ISLAND,Store/Commercial,2025-08-25 02:17:37,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937726,2025-08-25 01:25:00,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 05:32:19,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65942921,2025-08-25 01:24:48,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 16:29:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65938775,2025-08-25 01:24:43,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 06:53:12,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943964,2025-08-25 01:24:16,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,Residential Building/House,2025-08-25 04:13:19,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936720,2025-08-25 01:24:08,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,QUEENS,Residential Building/House,2025-08-25 02:41:57,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65939829,2025-08-25 01:24:07,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25 03:46:11,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65948132,2025-08-25 01:24:00,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,MANHATTAN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.2094
65937761,2025-08-25 01:23:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 02:56:50,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941976,2025-08-25 01:23:13,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Closed,BRONX,Street/Sidewalk,2025-08-25 02:07:15,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937758,2025-08-25 01:22:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-25 01:58:36,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941966,2025-08-25 01:22:45,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 04:08:08,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936743,2025-08-25 01:22:42,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 02:17:01,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65942931,2025-08-25 01:22:01,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,QUEENS,Street/Sidewalk,2025-08-25 03:22:25,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65938960,2025-08-25 01:21:40,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,QUEENS,Street/Sidewalk,2025-08-25 01:41:57,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941917,2025-08-25 01:21:39,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 05:20:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940909,2025-08-25 01:21:11,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 02:06:33,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940904,2025-08-25 01:20:48,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 03:03:33,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940892,2025-08-25 01:19:19,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-25 02:06:27,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936689,2025-08-25 01:18:45,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 05:14:34,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936736,2025-08-25 01:17:46,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 02:10:57,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937762,2025-08-25 01:17:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25 04:35:11,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941957,2025-08-25 01:16:18,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25 02:08:15,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65939795,2025-08-25 01:16:16,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 06:08:52,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65942660,2025-08-25 01:15:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-25 01:46:51,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941767,2025-08-25 01:14:51,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 01:38:16,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65940903,2025-08-25 01:14:31,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,QUEENS,Residential Building/House,2025-08-25 01:51:35,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65942746,2025-08-25 01:14:29,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 01:29:59,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65941897,2025-08-25 01:14:14,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25 02:42:08,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65937766,2025-08-25 01:13:51,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 03:38:38,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943175,2025-08-25 01:13:24,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Closed,QUEENS,Sidewalk,2025-08-25 13:30:16,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.3672
65944223,2025-08-25 01:13:00,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Other (Use Comments) (AE5)",Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.2404
65939018,2025-08-25 01:12:54,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Closed,MANHATTAN,Business,2025-08-25 09:39:23,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.0252
65942419,2025-08-25 01:12:54,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25 01:50:19,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65938773,2025-08-25 01:12:29,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25 05:17:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943868,2025-08-25 01:11:44,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 02:44:55,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65939193,2025-08-25 01:11:42,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,QUEENS,Street/Sidewalk,2025-08-25 01:30:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65942996,2025-08-25 01:10:37,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 08:17:29,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65938781,2025-08-25 01:10:35,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,QUEENS,Street/Sidewalk,2025-08-25 02:44:47,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65936679,2025-08-25 01:10:22,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25 14:06:28,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65951448,2025-08-25 01:09:37,DOT,Department of Transportation,Street Condition,Pothole,Closed,BROOKLYN,,2025-08-26 00:20:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,False,0.2094
65938782,2025-08-25 01:09:35,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,QUEENS,Street/Sidewalk,2025-08-25 03:22:11,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
65943017,2025-08-25 01:09:09,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25 04:38:08,2025-08,2025-08-25,2025-08,3,2025,8,Monday,1,True,2.6828
